ID,predicted,Gene.symbol
200671_s_at,0.0,SPTBN1
1560854_s_at,0.0,ZNF107
210111_s_at,0.0,KLHDC10
229109_s_at,0.0,BLVRA
207229_at,0.0,KLRA1P
240126_x_at,0.0,
219382_at,0.0,SERTAD3
223649_s_at,0.0,SLC25A39
200825_s_at,0.0,HYOU1
202727_s_at,0.0,IFNGR1
208036_at,0.0,OPN1SW
231435_at,0.0,C7orf34
236688_at,0.0,FRMPD3
1560905_at,0.0,
243182_at,0.0,
237497_at,0.0,
203791_at,0.0,DMXL1
241915_at,0.0,ACSM2B
238160_at,0.0,ACOT12
203990_s_at,0.0,KDM6A
225547_at,0.0,SNORD87///SNHG6
1568682_a_at,0.0,LOC100507336
225644_at,0.0,CCDC117
235388_at,0.0,CHD9
1570531_at,0.0,
230417_at,0.0,GALNT16
239678_at,0.0,
217170_at,0.0,
216884_at,0.0,PTPN12
220123_at,0.0,SLC35F5
218489_s_at,0.0,ALAD
240447_at,0.0,HYI-AS1
1560433_at,0.0,
1553222_at,0.0,OXER1
221749_at,0.0,YTHDF3
200864_s_at,0.0,RAB11A
209130_at,0.0,SNAP23
1553434_at,0.0,CYP4Z2P
235660_at,0.0,LOC103611081
210520_at,0.0,FETUB
227103_s_at,0.0,ECE2
229567_at,0.0,FITM1
209190_s_at,0.0,DIAPH1
222897_s_at,0.0,ZFP64
235443_at,0.0,CKMT2-AS1
230294_at,0.0,RALY-AS1
236614_at,0.0,LOC729683
1555847_a_at,0.0,MIR24-2///MIR23A///LOC284454
229850_at,0.0,KDSR
234760_at,0.0,OR2H4P
1554360_at,0.0,FCHSD2
221681_s_at,0.0,DSPP
214824_at,0.0,
201479_at,0.0,MIR664B///SNORA56///DKC1
239137_x_at,0.0,C6orf223
210849_s_at,0.0,VPS41
206491_s_at,0.0,NAPA
221059_s_at,0.0,COTL1
219633_at,0.0,TTPAL
212891_s_at,0.0,GADD45GIP1
229013_at,0.0,LOC145783///ZNF280D
209657_s_at,0.0,HSF2
239339_at,0.0,ZNF397
1552927_at,0.0,TAB3
208815_x_at,0.0,HSPA4
214106_s_at,0.0,GMDS
238648_at,0.0,
229981_at,0.0,SNX5
210855_at,0.0,GREB1
210491_at,0.0,
205788_s_at,0.0,LOC441155///ZC3H11A
219394_at,0.0,PGS1
231183_s_at,0.0,JAG1
234246_at,0.0,
213020_at,0.0,GOSR1
233544_at,0.0,GNL1
242511_at,0.0,
59999_at,0.0,HIF1AN
239499_at,0.0,DNAH2
232328_at,0.0,ZNF552
230468_s_at,0.0,C1orf56
202273_at,0.0,PDGFRB
1561855_x_at,0.0,
217761_at,0.0,ADI1
238035_at,0.0,SP3
1557207_s_at,0.0,LOC283177
223324_s_at,0.0,TRPM7
211727_s_at,0.0,COX11
234170_at,0.0,
212604_at,0.0,MRPS31
209791_at,0.0,PADI2
229766_at,0.0,ZNF445
1564887_at,0.0,
203207_s_at,0.0,MTFR1
204151_x_at,0.0,AKR1C1
1555982_at,0.0,ZFYVE16
201206_s_at,0.0,RRBP1
232216_at,0.0,YME1L1
230248_x_at,0.0,
207090_x_at,0.0,ZFP30
219331_s_at,0.0,KLHDC8A
221598_s_at,0.0,MED27
237138_at,0.0,
1561048_at,0.0,RARS2
1553284_s_at,0.0,LMLN
209282_at,0.0,PRKD2
227351_at,0.0,LOC101930115///C16orf52///VWA3A
222392_x_at,0.0,PERP
231770_x_at,0.0,WDPCP
206598_at,0.0,INS
1559996_s_at,0.0,SAMD14
221048_x_at,0.0,C17orf80
222955_s_at,0.0,FAM45A///FAM45BP
218268_at,0.0,TBC1D15
227575_s_at,0.0,NRDE2
218818_at,0.0,FHL3
1556929_at,0.0,PAPOLG
218601_at,0.0,URGCP
225041_at,0.0,MPHOSPH8
224941_at,0.0,PAPPA
241820_at,0.0,RIF1
216301_at,0.0,
228597_at,0.0,MIS18A
213211_s_at,0.0,TAF6L
214436_at,0.0,FBXL2
223294_at,0.0,PBDC1
217722_s_at,0.0,NGRN
211594_s_at,0.0,MRPL9
224687_at,0.0,ANKIB1
235544_x_at,0.0,FAM171A2
221827_at,0.0,RBCK1
218176_at,0.0,MAGEF1
242807_at,0.0,FSD1L
225175_s_at,0.0,SLC44A2
218933_at,0.0,SPATA5L1
1560075_at,0.0,
238092_at,0.0,LRFN4
237367_x_at,0.0,CFLAR
223473_at,0.0,MPV17L2
219676_at,0.0,ZSCAN16
236660_at,0.0,
1562640_at,0.0,HOXA-AS2
213383_at,0.0,SBF1
212828_at,0.0,SYNJ2
1554762_a_at,0.0,WWC2///CLDN22
220606_s_at,0.0,ADPRM
215807_s_at,0.0,PLXNB1
231135_at,0.0,LOC151174
1559630_at,0.0,
218766_s_at,0.0,WARS2
228201_at,0.0,ARL13B
231842_at,0.0,KIAA1462
1556636_at,0.0,
237375_at,0.0,LOC105373764
225335_at,0.0,ZNF496
213455_at,0.0,FAM114A1
221278_at,0.0,HOXB8
216912_at,0.0,ARHGEF4
232045_at,0.0,PHACTR1
216465_at,0.0,
206166_s_at,0.0,CLCA2
225023_at,1.0,GOPC
242135_at,0.0,LOC101930531///LOC101930288
201230_s_at,0.0,ARIH2
232226_at,0.0,LRRC4C
220121_at,0.0,LINS1
224615_x_at,0.0,HM13
238421_at,0.0,RC3H2
1559053_at,0.0,
1555797_a_at,0.0,ARPC5
201501_s_at,0.0,GRSF1
209207_s_at,0.0,LOC102724364///LOC100996517///SEC22B
218464_s_at,0.0,FAM222B
219474_at,0.0,C3orf52
1552887_at,0.0,TBATA
203569_s_at,0.0,OFD1
210977_s_at,0.0,HSF4
222951_s_at,0.0,ANKEF1
40640_at,0.0,NCAPH2
215792_s_at,0.0,DNAJC11
222545_s_at,0.0,TMEM254
1554648_a_at,0.0,DUOXA1
229003_x_at,0.0,FAM69B
209578_s_at,0.0,POFUT2
217827_s_at,0.0,SPG21
218229_s_at,0.0,POGK
243379_at,0.0,
211111_at,0.0,HGC6.3
215744_at,0.0,FUS
201833_at,0.0,HDAC2
204226_at,0.0,STAU2
1557767_at,0.0,NANOS2
1559285_at,0.0,
221253_s_at,0.0,BLOC1S5-TXNDC5///TXNDC5
234113_at,0.0,
216323_x_at,0.0,TUBA3D///TUBA3C
236458_at,0.0,
230569_at,0.0,CFAP97
243259_at,0.0,ATXN7
212154_at,0.0,SDC2
226305_at,0.0,LYNX1
1565621_at,0.0,
211881_x_at,0.0,IGLJ3
202760_s_at,0.0,PALM2-AKAP2///AKAP2
218817_at,0.0,SPCS3
211496_s_at,0.0,PDC
213378_s_at,0.0,LOC642846///DDX12P///DDX11
1559483_at,0.0,PROX1-AS1
207961_x_at,0.0,MYH11
212540_at,0.0,CDC34
205945_at,0.0,IL6R
233707_at,0.0,
236733_at,0.0,
217445_s_at,0.0,GART
225585_at,0.0,RAP2A
214529_at,0.0,TSHB
226321_at,0.0,LYSMD3
226161_at,0.0,SLC30A6
227429_at,0.0,CRACR2B
1561757_a_at,0.0,LOC283352
223143_s_at,0.0,AKIRIN2
1554513_s_at,0.0,CEP89
202596_at,0.0,ENSA
235588_at,0.0,ESCO2
219177_at,0.0,BRIX1
230020_at,0.0,LSM8
229835_s_at,0.0,PRELID3B
203758_at,0.0,CTSO
1554504_at,0.0,NAALAD2
219368_at,0.0,NAP1L2
1554547_at,0.0,FAM13C
214335_at,0.0,RPL18
203383_s_at,0.0,GOLGA1
218162_at,0.0,OLFML3
207065_at,0.0,KRT75
217632_at,0.0,GNL3L
225170_at,0.0,WDR5
207473_at,0.0,MLN
213983_s_at,0.0,PDS5A
1556021_at,0.0,GPR180
213058_at,0.0,TTC28
203168_at,0.0,ATF6B
1559867_at,0.0,
209410_s_at,0.0,GRB10
211973_at,0.0,NUDT3
1556171_a_at,0.0,LOC101927516
222135_at,0.0,ZNF814
225296_at,0.0,ZNF317
213470_s_at,0.0,HNRNPH1
237784_at,0.0,SUB1
215001_s_at,0.0,GLUL
219688_at,0.0,BBS7
1561033_at,0.0,LOC101927211
217301_x_at,0.0,RBBP4
230311_s_at,0.0,PRDM6
208460_at,0.0,GJC1
231448_at,2.0,ADAD1
204833_at,0.0,ATG12
212251_at,0.0,MTDH
239225_at,0.0,
1558828_s_at,0.0,CARMN
236776_at,0.0,
212361_s_at,0.0,ATP2A2
212482_at,0.0,RMND5A
201971_s_at,0.0,ATP6V1A
226649_at,0.0,PANK1
235890_at,0.0,TBL1XR1
233745_at,0.0,PTOV1-AS1
213531_s_at,0.0,RAB3GAP1
207094_at,0.0,CXCR1
1561373_at,0.0,PACRG-AS1
214987_at,0.0,GAB1
233469_at,0.0,TPTEP1
208895_s_at,0.0,DDX18
219624_at,0.0,BAG4
221736_at,0.0,RALGAPB
205739_x_at,0.0,ZNF107
1557659_a_at,0.0,
216199_s_at,0.0,MAP3K4
235177_at,0.0,METTL21A
224315_at,0.0,DDX20
229844_at,0.0,FOXP1
228106_at,0.0,DCAF16
1559116_s_at,0.0,
241778_at,0.0,NT5C2
211578_s_at,0.0,RPS6KB1
207879_at,0.0,
240534_at,0.0,
242474_s_at,0.0,VMA21
224200_s_at,0.0,RAD18
235904_at,0.0,UGT3A1
234789_at,0.0,
204926_at,0.0,INHBA
217773_s_at,0.0,NDUFA4
211307_s_at,0.0,FCAR
203484_at,0.0,SEC61G
203955_at,0.0,PPP1R26
218356_at,0.0,MRM2
233276_at,0.0,
218903_s_at,0.0,NABP2
229066_at,0.0,
231608_at,0.0,
1567519_at,0.0,PLXNA3
1555926_a_at,0.0,
201579_at,0.0,FAT1
205345_at,0.0,BARD1
1560662_s_at,0.0,WHAMMP2///WHAMMP3
47560_at,0.0,ADGRL1
224697_at,0.0,DCAF5
242449_at,0.0,
231366_at,0.0,FDPSP2
235200_at,0.0,ZNF561///ZNF562
221807_s_at,0.0,TRABD
228273_at,0.0,PRR11
241319_at,0.0,
1563111_a_at,0.0,PIGX
222439_s_at,0.0,THRAP3
242564_at,0.0,
214323_s_at,0.0,UPF3A
228839_s_at,0.0,LOC642361///LINC00863
203900_at,0.0,SZT2
224651_at,0.0,CCNY
205585_at,0.0,ETV6
224962_at,0.0,C9orf69
221569_at,0.0,AHI1
226306_at,0.0,C6orf1
212905_at,0.0,CSTF2T
230347_at,0.0,ORAI2
244814_at,0.0,UGGT1
223509_at,0.0,CLDN2
213360_s_at,0.0,POM121C///POM121
235781_at,0.0,CACNA1B
237688_at,0.0,
218682_s_at,0.0,SLC4A1AP
230864_at,0.0,NIM1K
214397_at,0.0,MBD2
1568739_at,0.0,LOC285692
206138_s_at,0.0,PI4KB
221889_at,0.0,KCTD13
200644_at,0.0,MARCKSL1
241984_at,0.0,FOXN3
1555342_a_at,0.0,UNC5C
1569132_s_at,0.0,ARSK
208942_s_at,0.0,SEC62
243108_at,0.0,RANBP9
207318_s_at,0.0,CDK13
228134_at,0.0,MYH11
210749_x_at,0.0,MIR4640///DDR1
203319_s_at,0.0,ZNF148
201314_at,0.0,STK25
238445_x_at,0.0,MGAT5B
209453_at,0.0,SLC9A1
237064_x_at,0.0,
228782_at,0.0,SCGB3A2
222201_s_at,0.0,CASP8AP2
237998_at,0.0,
230772_at,0.0,HNF4A
1554271_a_at,0.0,CENPL
233504_at,0.0,C9orf84
223394_at,0.0,SERTAD1
1554105_at,0.0,TMEM185A
227862_at,0.0,TRNP1
220831_at,0.0,GCNT4
244577_at,0.0,LOC102724009
240387_at,0.0,UBASH3B
210714_at,0.0,R3HDM1
222058_at,0.0,RNF130
229269_x_at,0.0,SSBP4
213594_x_at,0.0,SRSF10
210048_at,0.0,NAPG
214072_x_at,0.0,NENF
202469_s_at,0.0,CPSF6
214267_s_at,0.0,CADM4
221466_at,0.0,P2RY4
225673_at,0.0,MYADM
208752_x_at,0.0,NAP1L1
209258_s_at,0.0,SMC3
212975_at,0.0,DENND3
211952_at,0.0,IPO5
231968_at,0.0,UGGT1
201093_x_at,0.0,SDHA
219031_s_at,0.0,NIP7
230185_at,0.0,THAP9
204239_s_at,0.0,NNAT
1563511_at,0.0,DKFZp451B082
243486_at,0.0,
225908_at,0.0,IAH1
239190_at,0.0,VRK3
208944_at,0.0,TGFBR2
217673_x_at,0.0,GNAS
219486_at,0.0,DUS2
211977_at,0.0,GPR107
232581_x_at,0.0,HIVEP3
1556711_at,0.0,FAM216B
239297_at,0.0,LOC101927137///KIAA1456
201869_s_at,0.0,TBL1X
1561413_at,0.0,CTB-113P19.1
225590_at,0.0,SH3RF1
1560131_at,0.0,LOC100506497
236269_at,0.0,ZNF628
235262_at,0.0,ZNF585B
238156_at,0.0,
221520_s_at,0.0,CDCA8
230547_at,0.0,KCNC1
214490_at,0.0,ARSF
222725_s_at,0.0,PALMD
207135_at,0.0,HTR2A
218037_at,0.0,FAM134A
1560094_at,0.0,
222431_at,0.0,SPIN1
226987_at,0.0,RBM15B
223087_at,0.0,ECHDC1
244644_at,0.0,FAM9C
210053_at,0.0,TAF5
241845_at,0.0,
216436_at,0.0,PIK3R4
201232_s_at,0.0,PSMD13
213130_at,0.0,ZNF473
1555448_at,0.0,AP5M1
232833_at,0.0,
230350_at,0.0,TIAL1
242681_at,0.0,
1561451_a_at,0.0,LOC101928551
222305_at,0.0,HK2
1562869_at,0.0,LOC101929406
214704_at,0.0,TCF25
214156_at,0.0,MYRIP
214762_at,2.0,ATP6V1G2
231271_x_at,0.0,NMRAL1
216036_x_at,0.0,WDTC1
205590_at,0.0,RASGRP1
232793_at,0.0,
244627_at,0.0,TKFC
213878_at,0.0,PYROXD1
218973_at,0.0,EFL1
219791_s_at,0.0,HAND2-AS1
211989_at,0.0,SMARCE1
237606_at,0.0,CD53
209100_at,0.0,IFRD2
223819_x_at,0.0,LOC101928879///ZNF250///COMMD5
208623_s_at,0.0,EZR
210192_at,0.0,ATP8A1
237613_at,0.0,FOXR1
244206_at,2.0,ZFAND4
220365_at,0.0,ALLC
218433_at,0.0,PANK3
235090_at,0.0,ZNF710
200612_s_at,0.0,AP2B1
207136_at,0.0,ARR3
234929_s_at,0.0,SPATA7
202834_at,0.0,AGT
200613_at,0.0,AP2M1
213196_at,0.0,ZNF629
201209_at,0.0,HDAC1
237430_at,0.0,
214996_at,0.0,
244354_at,0.0,STRN
227267_at,0.0,POC5
212518_at,0.0,PIP5K1C
212628_at,0.0,PKN2
223910_at,0.0,ERN2
216065_at,0.0,B3GALT4
208337_s_at,0.0,NR5A2
226596_x_at,0.0,UMAD1
206557_at,0.0,ZNF702P
218344_s_at,0.0,RCOR3
223070_at,0.0,SELK
231718_at,0.0,SLU7
211661_x_at,0.0,PTAFR
223111_x_at,0.0,ARID4B
201619_at,0.0,PRDX3
226640_at,0.0,DAGLB
223965_at,0.0,TRNAU1AP
231950_at,0.0,ZNF658
238087_at,0.0,RTCA
211830_s_at,0.0,CACNA1I
1561113_at,0.0,
244261_at,0.0,IFNLR1
215887_at,0.0,ZNF277
215015_at,0.0,BICDL1
222538_s_at,0.0,APPL1
220940_at,0.0,ANKRD36B
215830_at,0.0,SHANK2
214302_x_at,0.0,GJC2
235837_at,0.0,SNIP1
202372_at,0.0,RAB3GAP2///AURKAPS1
212173_at,0.0,AK2
208084_at,0.0,LOC100505984///ITGB6
209254_at,0.0,KLHDC10
1557239_at,0.0,BBX
1561685_a_at,0.0,LOC441178
221302_at,0.0,KLF15
213446_s_at,0.0,IQGAP1
230642_at,0.0,
213180_s_at,0.0,GOSR2
236648_at,0.0,GMPS
205916_at,0.0,S100A7
228049_x_at,0.0,SNHG19
242794_at,0.0,MAML3
202804_at,0.0,ABCC1
31846_at,0.0,RHOD
202002_at,0.0,ACAA2
241839_at,0.0,DLG3-AS1
203857_s_at,0.0,MIR7110///PDIA5
1554378_a_at,0.0,PDE1C
220894_x_at,0.0,PRDM12
227840_at,0.0,C2orf76
206425_s_at,0.0,TRPC3
201415_at,0.0,GSS
209550_at,0.0,NDN
1562002_at,0.0,MYOZ3
1564974_at,0.0,KRTAP8-1
227461_at,0.0,STON2
202717_s_at,0.0,CDC16
215230_x_at,0.0,EIF3CL///EIF3C
1566512_at,0.0,
235938_at,0.0,ARMC9
229253_at,0.0,THEM4
231534_at,0.0,CDK1
235682_s_at,0.0,HSPB7
218522_s_at,0.0,MAP1S
227858_at,0.0,PCNX3
217115_at,0.0,MKRN7P
1563019_at,0.0,LOC101927071
219897_at,0.0,RNF122
214435_x_at,0.0,RALA
1553403_at,0.0,RLN3
225126_at,0.0,MRRF
201256_at,0.0,COX7A2L
1560065_at,0.0,PAIP2
1554015_a_at,0.0,CHD2
202434_s_at,0.0,CYP1B1
229523_at,0.0,TMEM200C
207832_at,0.0,BAIAP2
202742_s_at,0.0,PRKACB
228537_at,0.0,GLI2
238539_at,0.0,HPS3
214039_s_at,0.0,LAPTM4B
240952_at,0.0,
208484_at,0.0,HIST1H1A
213318_s_at,0.0,BAG6
218618_s_at,0.0,LOC101928615///FNDC3B
58367_s_at,0.0,ZNF419
235266_at,0.0,ATAD2
243175_at,0.0,UTS2B
1562346_at,0.0,
223716_s_at,0.0,ZRANB2
203374_s_at,0.0,TPP2
224798_s_at,0.0,FAM219B
212952_at,0.0,
226432_at,0.0,ETNK1
218546_at,0.0,C1orf115
211115_x_at,0.0,GEMIN2
242372_s_at,0.0,MFSD4A
221508_at,0.0,TAOK3
242253_at,0.0,PPP5D1
1553039_a_at,0.0,ASB10
225674_at,0.0,BCAP29
222697_s_at,0.0,ABHD10
227122_at,0.0,ZNF791
214417_s_at,0.0,FETUB
209528_s_at,0.0,TELO2
203606_at,0.0,NDUFS6
233029_at,0.0,OBSCN
212906_at,0.0,GRAMD1B
201592_at,0.0,EIF3H
227601_at,0.0,METTL14
237588_at,0.0,
229571_at,0.0,
221510_s_at,0.0,GLS
1554480_a_at,0.0,ARMC10
1556582_at,0.0,PVR
207880_at,0.0,ADAM11
1554424_at,0.0,FIP1L1
226183_at,0.0,GSK3B
220924_s_at,0.0,SLC38A2
235872_at,0.0,TERF2
227423_at,0.0,LRRC28
219320_at,0.0,MYO19
239433_at,0.0,LRRC8E
222212_s_at,0.0,CERS2
201857_at,0.0,ZFR
224786_at,0.0,SCOC
201339_s_at,0.0,SCP2
202342_s_at,0.0,TRIM2
237336_at,0.0,ADD2
238477_at,0.0,KIF1C
242857_at,0.0,FARP2
243319_at,0.0,
214361_s_at,0.0,RGS12
201498_at,0.0,USP7
224629_at,0.0,LMAN1
221735_at,0.0,WDR48
243440_at,0.0,SIX3-AS1
232831_at,0.0,
205201_at,0.0,GLI3
1552569_a_at,0.0,RTP3
224755_at,0.0,TM9SF3
208405_s_at,0.0,CD164
226805_at,0.0,FITM2
221888_at,0.0,CC2D1A
244864_at,0.0,LOC101929475
207850_at,0.0,CXCL3
216440_at,0.0,
35160_at,0.0,LDB1
230262_at,0.0,ST8SIA3
210457_x_at,0.0,HMGA1
204883_s_at,0.0,HUS1
243099_at,0.0,NFAM1
243911_at,0.0,
1563878_a_at,0.0,LOC338963
225876_at,0.0,NIPAL3
241300_at,0.0,
1560439_at,0.0,LINGO3
240632_at,0.0,
201826_s_at,0.0,SCCPDH
203315_at,0.0,NCK2
222464_s_at,0.0,MCMBP
221605_s_at,0.0,PIPOX
238161_at,0.0,
217436_x_at,0.0,HLA-J
231003_at,0.0,SLC35B3
208850_s_at,0.0,THY1
210186_s_at,0.0,LOC101929368///FKBP1A
200069_at,0.0,SART3
206809_s_at,0.0,HNRNPA3///HNRNPA3P1
221629_x_at,0.0,HGH1
1556787_s_at,0.0,PDE5A
218765_at,0.0,SIDT2
225384_at,0.0,DOCK7
201345_s_at,0.0,UBE2D2
1559946_s_at,0.0,RUVBL2
223739_at,0.0,PADI1
233511_at,0.0,LOC100653233///DKFZp434L192
224337_s_at,0.0,FZD4
209500_x_at,0.0,TNFSF12-TNFSF13///TNFSF13
201025_at,0.0,EIF5B
225717_at,0.0,LNPK
224744_at,0.0,IMPAD1
211373_s_at,0.0,PSEN2
210665_at,0.0,TFPI
203254_s_at,0.0,TLN1
1563370_at,0.0,LOC101928813
234014_at,0.0,NPAS3
218066_at,0.0,SLC12A7
222200_s_at,0.0,BSDC1
202302_s_at,0.0,RSRC2
202705_at,0.0,CCNB2
236432_at,0.0,
226997_at,0.0,ADAMTS12
1554017_at,0.0,RILPL1///SNRNP35
225351_at,0.0,FAM45A///FAM45BP
221476_s_at,0.0,RPL15
239671_at,0.0,SYT16
219136_s_at,0.0,LMF1
218311_at,0.0,MAP4K3
212742_at,0.0,RNF115
203709_at,0.0,PHKG2
228733_at,0.0,PUSL1
226890_at,0.0,WDR35
211793_s_at,0.0,ABI2
227215_at,0.0,GOPC
200774_at,0.0,FAM120A
236148_at,0.0,
213541_s_at,0.0,ERG
207172_s_at,0.0,CDH11
227525_at,0.0,GLCCI1
227750_at,0.0,KALRN
222495_at,0.0,TMEM167B
216486_x_at,0.0,ZNF79
218120_s_at,0.0,HMOX2
210671_x_at,0.0,MAPK8
1563496_at,0.0,RNF217-AS1
212735_at,0.0,RUBCN
205379_at,0.0,CBR3
1556919_at,0.0,LEPR
213955_at,0.0,MYOZ3
227876_at,0.0,ARHGAP39
221871_s_at,0.0,TFG
209081_s_at,0.0,COL18A1
226647_at,0.0,TMEM25
222532_at,0.0,SRPRB
214294_at,0.0,KIAA0485
209138_x_at,0.0,IGLC1
212165_at,0.0,TMEM183B///TMEM183A
37226_at,0.0,BNIP1
1554679_a_at,0.0,LAPTM4B
225937_at,0.0,CUX1
227976_at,0.0,SMIM10
1569024_at,0.0,FAM13A
227679_at,0.0,HDAC11
242147_at,0.0,
216808_at,0.0,MIR622
238925_at,0.0,SNTB2
1558504_at,0.0,GTF2IP12
1553401_at,0.0,MRGPRX1
201698_s_at,0.0,GATC///SRSF9
1559840_s_at,0.0,TBX18
227102_at,0.0,TRIM35
228284_at,0.0,TLE1
1570476_at,0.0,
222817_at,0.0,HSD3B7
215846_at,0.0,
212881_at,0.0,PIAS4
218215_s_at,0.0,NR1H2
219124_at,0.0,TTI2
219966_x_at,0.0,BANP
229735_s_at,0.0,NIPAL3
206795_at,0.0,F2RL2
225471_s_at,0.0,AKT2
219654_at,0.0,HACD1
227962_at,0.0,ACOX1
208657_s_at,0.0,Sep-09
217573_at,0.0,GRIN2C
226767_s_at,0.0,FAHD1
219433_at,0.0,BCOR
242251_at,0.0,SPATA5
1552516_a_at,0.0,HIPK1
210769_at,0.0,CNGB1
202813_at,0.0,TARBP1
201132_at,0.0,RPL36A-HNRNPH2///HNRNPH2
203874_s_at,0.0,SMARCA1
244184_at,0.0,
235396_at,0.0,TANGO2
202610_s_at,0.0,MED14
225601_at,0.0,HMGB3
228186_s_at,0.0,RSPO3
212655_at,0.0,ZCCHC14
205762_s_at,0.0,DUS4L
214764_at,0.0,RRP15
207654_x_at,0.0,DR1
233223_at,0.0,
239338_x_at,0.0,
212997_s_at,0.0,TLK2
218580_x_at,0.0,AURKAIP1
244347_at,0.0,
226370_at,0.0,KLHL15
223048_at,0.0,SDHAF2
226880_at,0.0,NUCKS1
201823_s_at,0.0,RNF14
202863_at,0.0,SP100
225207_at,0.0,PDK4
216361_s_at,0.0,KAT6A
240255_at,0.0,LOC100507395
237459_at,0.0,
1564053_a_at,0.0,YTHDF3
212293_at,0.0,HIPK1
208900_s_at,0.0,TOP1
218197_s_at,0.0,OXR1
222069_s_at,0.0,RIN3
223201_s_at,0.0,LOC101928589///TMEM164
219773_at,0.0,NOX4
213165_at,0.0,CEP350
225731_at,0.0,ANKRD50
225477_s_at,0.0,NR2C2
216037_x_at,0.0,TCF7L2
226093_at,0.0,DCP1B
221915_s_at,0.0,RANBP1
1556538_at,0.0,MELTF
242906_at,0.0,SESN3
215292_s_at,0.0,MKL1
201724_s_at,0.0,GALNT1
208809_s_at,0.0,C6orf62
209178_at,0.0,DHX38
1562729_at,0.0,
223506_at,0.0,ZC3H8
212028_at,0.0,RBM25
217990_at,0.0,GMPR2
228659_at,0.0,
1554195_a_at,0.0,C5orf46
232774_x_at,0.0,ZIK1
221291_at,0.0,ULBP2
229232_at,0.0,LRRC57
204930_s_at,0.0,BNIP1
205251_at,0.0,PER2
238655_at,0.0,ACAD10
1563127_at,0.0,LINC01428
241475_at,0.0,BREA2
223705_s_at,0.0,GPBP1
212115_at,0.0,HN1L
242738_s_at,0.0,ZFHX3
201303_at,0.0,EIF4A3
228073_at,0.0,NANP
209365_s_at,0.0,ECM1
209128_s_at,0.0,SART3
231158_x_at,0.0,PTBP1
242897_at,0.0,
226941_at,0.0,ATF6
228340_at,0.0,TLE3
220399_at,0.0,LINC00115
217185_s_at,0.0,ZNF259P1///ZPR1
239378_at,0.0,PITRM1
206099_at,0.0,PRKCH
230721_at,0.0,LOC101930115///C16orf52///VWA3A
201213_at,0.0,PPP1R7
230691_at,0.0,STX1B
243434_at,0.0,
1559154_at,0.0,
236792_at,0.0,CFL1
209570_s_at,0.0,NSG1
1564921_at,0.0,KRTAP13-1
235187_s_at,0.0,PCNX4
1558214_s_at,0.0,CTNNA1
230829_at,0.0,CST9L
212725_s_at,0.0,TUG1
223203_at,0.0,FAM156B///FAM156A
232856_at,0.0,LRRC55
205263_at,0.0,BCL10
240131_at,0.0,
206200_s_at,0.0,ANXA11
202698_x_at,0.0,COX4I1
209064_x_at,0.0,PAIP1
1566044_at,0.0,
203627_at,0.0,IGF1R
227466_at,0.0,FAM200B
227699_at,0.0,L3HYPDH
232608_x_at,0.0,CARD14
203926_x_at,0.0,ATP5D
233481_at,0.0,
220471_s_at,0.0,MYCT1
232427_at,0.0,ZNF224
201098_at,0.0,COPB2
203839_s_at,0.0,TNK2
224752_at,0.0,LOC101930655///C7orf73
219455_at,0.0,CFAP69
204033_at,0.0,TRIP13
228852_at,0.0,ENSA
201965_s_at,0.0,SETX
214901_at,0.0,ZNF8
218310_at,0.0,KCTD7///RABGEF1
218348_s_at,0.0,ZC3H7A
228577_x_at,0.0,ODF2L
221596_s_at,0.0,RBM48
226784_at,0.0,TWISTNB
208704_x_at,0.0,APLP2
1558001_s_at,0.0,ARID5B
225653_at,0.0,TGFBRAP1
1560464_at,0.0,TSPAN10
203404_at,0.0,ARMCX2
217851_s_at,0.0,PRELID3B
222973_at,0.0,
241982_at,0.0,
222029_x_at,0.0,MIR6834///PFDN6
216083_s_at,0.0,NEU3
226909_at,0.0,ZNF518B
223674_s_at,0.0,CDC42SE1
222277_at,0.0,C1QTNF9B-AS1
207624_s_at,0.0,RPGR
216338_s_at,0.0,YIPF3
229393_at,0.0,L3MBTL3
221043_at,0.0,
214714_at,0.0,ZNF394
201177_s_at,0.0,UBA2
204951_at,0.0,RHOH
1558254_s_at,0.0,SRPK2
228346_at,0.0,ZNF844
225214_at,0.0,LOC100129034
1557053_s_at,0.0,UBE2G2
244439_at,0.0,SPRED1
238463_at,0.0,GAS1RR
225977_at,0.0,PCDH18
213308_at,0.0,SHANK2
236129_at,0.0,GALNT5
1562817_at,0.0,
207830_s_at,0.0,PPP1R8
208605_s_at,0.0,NTRK1
224792_at,0.0,TNKS1BP1
224524_s_at,0.0,GPR75-ASB3///ASB3
232837_at,0.0,KIF13A
223904_at,0.0,PRKAG3
1554949_at,0.0,LOC554174
1563709_at,0.0,LOC100127955
1560161_at,0.0,
1552538_a_at,0.0,KIF6
1568853_at,0.0,LOC101927929
229536_at,0.0,REC8
224206_x_at,0.0,MYNN
204759_at,0.0,RCBTB2
217703_x_at,0.0,
201333_s_at,0.0,ARHGEF12
210659_at,0.0,CMKLR1
201137_s_at,0.0,HLA-DPB1
203075_at,0.0,SMAD2
219658_at,0.0,PTCD2
1554393_a_at,0.0,AZIN2
225984_at,0.0,PRKAA1
236112_at,0.0,LINC01096
222154_s_at,0.0,SPATS2L
241080_at,0.0,
243198_at,0.0,TEX9
224914_s_at,0.0,SARNP
214921_at,0.0,KCNMA1
